Supply Loc,Delivery Loc,Item No,Item Description,Vendor Name,Vendor Ctlg No,Mfr Name,Mfr Ctlg No,Comdty Name ,Comdty Code,Exp Code,Requisition No,Requisition Date,Issue Qty,UM,Price,Extended Price
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72833,GLIMEPIRIDE 2MG TABLET,AMERISOURCE CORP,10134108,AMERISOURCE,55111032101,DIABETIC AGENTS,CMDY10DA00,4213,1295013,06/05/15 09:45,30,EA,$0.20,$5.90
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,10059176,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1295013,06/05/15 09:45,120,EA,$0.02,$2.00
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70117,AMOXICILLIN/CLAV 875MG TAB BOTTLE,AMERISOURCE CORP,10003521,AMERISOURCE,66685100101,ANTIBIOTICS-PENICILLINS,CMDY10AB07,4213,1295013,06/05/15 09:45,36,EA,$0.59,$21.31
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71101,IBUPROFEN 400MG TAB 500S,AMERISOURCE CORP,10027153,SCHEIN PHARMACEUTICALS,364076505,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1296665,06/09/15 12:04,30,EA,$0.04,$1.18
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70555,CYANOCOBALAMIN 1000MCG/ML  INJ,AMERISOURCE CORP,10048601,AMERISOURCE,63323004401,GENERAL,CMDY10VI01,4213,1296679,06/09/15 12:16,10,EA,$2.23,$22.35
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70417,CHLORHEXIDINE RINSE 0.12% 480ML,AMERISOURCE CORP,10019784,AMERISOURCE,116200116,MOUTHWASHES/TOOTHPASTE,CMDY10TO05,4213,1296679,06/09/15 12:16,1,EA,$2.27,$2.27
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71286,LEVOTHYROXINE 25MCG TAB,AMERISOURCE CORP,10096355,ABBOTT LABS,74662413,THYROID,CMDY10HR04,4213,1296679,06/09/15 12:16,30,EA,$0.87,$26.23
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74061,VITAMIN D3 1000 IU TAB OPD ONLY,AMERISOURCE CORP,10026701,AMERISOURCE,40985027062,GENERAL,CMDY10VI01,4213,1296709,06/09/15 12:35,60,EA,$0.01,$0.79
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73614,ROSUVASTATIN 20MG TAB BOTTLE,AMERISOURCE CORP,10054518,AMERISOURCE,310075290,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1296709,06/09/15 12:35,30,EA,$4.98,$149.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72832,GLIMEPIRIDE 1MG TAB 100'S,AMERISOURCE CORP,10125216,AMERISOURCE,55111032001,DIABETIC AGENTS,CMDY10DA00,4213,1296709,06/09/15 12:35,120,EA,$0.08,$10.12
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72777,LOSARTAN 100MG TAB,AMERISOURCE CORP,10006229,AMERISOURCE,6096058,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1296709,06/09/15 12:35,30,EA,$0.08,$2.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72773,BRIMONIDINE OPH 0.15% 5ML SOL,AMERISOURCE CORP,10004739,AMERISOURCE,23917705,OPHTHALMICS/GENERAL,CMDY10OP01,4213,1296709,06/09/15 12:35,1,EA,$74.58,$74.58
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72600,CALCIUM CARB 1250MG TAB,AMERISOURCE CORP,10019038,AMERISOURCE,54812025,GENERAL,CMDY10VI01,4213,1296709,06/09/15 12:35,60,EA,$0.02,$0.99
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72343,FUROSEMIDE 40MG TAB 1000S,AMERISOURCE CORP,10088422,ROXANNE LABS,54429931,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1296709,06/09/15 12:35,60,EA,$0.02,$1.15
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72264,"VITAMIN D2 50,000 UNITS CAP",AMERISOURCE CORP,10005555,AMERISOURCE,50111099001,GENERAL,CMDY10VI01,4213,1296709,06/09/15 12:35,4,EA,$0.20,$0.82
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74389,VENTOLIN HFA 90MCG INH 18GM - OPD ONLY,AMERISOURCE CORP,10000746,GLAXOSMITHKLINE,173068220,RESPIRATORY AGENTS-MISC,CMDY10RE01,4213,1296709,06/09/15 12:35,1,EA,$42.22,$42.22
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73718,INSULIN ASP PRT/ASP 70/30 10ML VIAL,AMERISOURCE CORP,10046120,"NOVO NORDISK, INC.",169368512,DIABETIC AGENTS,CMDY10DA00,4213,1296709,06/09/15 12:35,1,EA,$56.27,$56.27
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72480,NORGESTIMATE/ETHINYL ESTRADIOL,AMERISOURCE CORP,10055596,ORTHO PHARMACEUTICALS,555901858,CONTRACEPTIVES,CMDY10HR03,4213,1296709,06/09/15 12:35,28,EA,$0.27,$7.62
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74855,METFORMIN 1000MG TAB 500,AMERISOURCE CORP,10059134,AMERICAN HEALTH PACKAGING,53746022005,DIABETIC AGENTS,CMDY10DA00,4213,1296709,06/09/15 12:35,60,EA,$0.03,$1.70
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,10133541,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1296709,06/09/15 12:35,30,EA,$0.03,$0.76
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,10133541,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1296709,06/09/15 12:35,30,EA,$0.03,$0.76
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72611,ALENDRONATE TAB 70MG,AMERISOURCE CORP,10026480,TEVA PHARMACEUTICALS,93517144,OSTEOPOROSIS,CMDY10CA01,4213,1296709,06/09/15 12:35,4,EA,$0.56,$2.22
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73501,NICOTINE GUM 4MG,SAFECOR,777209,AMERISOURCE,536310723,NICOTINE PATCH,CMDY10TO04,4213,1296709,06/09/15 12:35,110,EA,$0.19,$20.63
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71977,SERTRALINE 100MG TAB,AMERISOURCE CORP,10000005,AMERISOURCE,59762491001,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1296709,06/09/15 12:35,30,EA,$0.06,$1.83
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71616,NIFEDIPINE XL 60MG TAB,AMERISOURCE CORP,10117472,AMERISOURCE,59762669103,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1296709,06/09/15 12:35,30,EA,$0.40,$12.09
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71546,NA POLYSTERENE SULF 15 GM/60ML,AMERISOURCE CORP,10058070,AMERISOURCE,46287000660,ANTIDOTES,CMDY10AN01,4213,1296709,06/09/15 12:35,2,EA,$5.83,$11.67
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71470,METOPROLOL TART 50MG TAB 100S,AMERISOURCE CORP,10040418,AMERISOURCE,57664047752,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1296709,06/09/15 12:35,120,EA,$0.01,$1.34
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,10059176,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1296709,06/09/15 12:35,120,EA,$0.02,$2.00
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,10059176,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1296709,06/09/15 12:35,120,EA,$0.02,$2.00
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,10059176,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1296709,06/09/15 12:35,120,EA,$0.02,$2.00
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,10059176,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1296709,06/09/15 12:35,120,EA,$0.02,$2.00
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71247,LATANOPROST 0.005% OPHTH SOL 2.5ML,AMERISOURCE CORP,10092700,PHARMACIA UPJOHN,59762033302,OPHTHALMICS/GENERAL,CMDY10OP01,4213,1296709,06/09/15 12:35,1,EA,$5.96,$5.96
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71137,INSULIN HUMAN NPH 100 UNITS/ML 10ML,AMERISOURCE CORP,10005807,AMERISOURCE,169183411,DIABETIC AGENTS,CMDY10DA00,4213,1296709,06/09/15 12:35,1,EA,$103.31,$103.31
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71137,INSULIN HUMAN NPH 100 UNITS/ML 10ML,AMERISOURCE CORP,10005807,AMERISOURCE,169183411,DIABETIC AGENTS,CMDY10DA00,4213,1296709,06/09/15 12:35,1,EA,$103.31,$103.31
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71053,HYDROCHLOROTHIAZIDE 25MG TAB,AMERISOURCE CORP,10056478,AMERISOURCE,172208360,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1296709,06/09/15 12:35,30,EA,$0.01,$0.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70952,GABAPENTIN 300MG CAP,AMERISOURCE CORP,10146179,AMERISOURCE,228266611,ANTICONVULSANTS,CMDY10CN03,4213,1296709,06/09/15 12:35,60,EA,$0.04,$2.62
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70738,DORZOLAMIDE 2% 10ML OPHTH SOL,AMERISOURCE CORP,10015784,AMERISOURCE,50383023210,OPHTHALMICS/GENERAL,CMDY10OP01,4213,1296709,06/09/15 12:35,1,EA,$8.34,$8.34
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70417,CHLORHEXIDINE RINSE 0.12% 480ML,AMERISOURCE CORP,10019784,AMERISOURCE,116200116,MOUTHWASHES/TOOTHPASTE,CMDY10TO05,4213,1296709,06/09/15 12:35,1,EA,$2.27,$2.27
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,10053987,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1296709,06/09/15 12:35,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,10053987,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1296709,06/09/15 12:35,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,10053987,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1296709,06/09/15 12:35,30,EA,$0.02,$0.46
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70117,AMOXICILLIN/CLAV 875MG TAB BOTTLE,AMERISOURCE CORP,10003521,AMERISOURCE,66685100101,ANTIBIOTICS-PENICILLINS,CMDY10AB07,4213,1296709,06/09/15 12:35,20,EA,$0.59,$11.84
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71101,IBUPROFEN 400MG TAB 500S,AMERISOURCE CORP,10027153,SCHEIN PHARMACEUTICALS,364076505,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1296709,06/09/15 12:35,120,EA,$0.04,$4.73
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71101,IBUPROFEN 400MG TAB 500S,AMERISOURCE CORP,10027153,SCHEIN PHARMACEUTICALS,364076505,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1296709,06/09/15 12:35,60,EA,$0.04,$2.36
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71324,LISINOPRIL 10MG TAB BOTTLE,AMERISOURCE CORP,10133542,MERCK SHARPE DOHME,60505018600,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1296709,06/09/15 12:35,30,EA,$0.02,$0.59
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71989,SIMVASTATIN TAB 40MG 90S,AMERISOURCE CORP,10050614,MERCK SHARPE DOHME,16729000615,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1296709,06/09/15 12:35,30,EA,$0.04,$1.06
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,10012215,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1296709,06/09/15 12:35,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,10012215,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1296709,06/09/15 12:35,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,10012215,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1296709,06/09/15 12:35,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71910,PYRIDOXINE  50MG TAB,MOUNT SINAI HOSPITAL,773168,AMERISOURCE,536440801,GENERAL,CMDY10VI01,4213,1296709,06/09/15 12:35,120,EA,$0.03,$3.25
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74855,METFORMIN 1000MG TAB 500,AMERISOURCE CORP,10059134,AMERICAN HEALTH PACKAGING,53746022005,DIABETIC AGENTS,CMDY10DA00,4213,1297446,06/10/15 11:43,60,EA,$0.03,$1.70
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,10017302,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1297446,06/10/15 11:43,100,EA,$0.01,$0.74
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74854,METRONIDAZOLE 500MG TAB 100,AMERISOURCE CORP,10010379,TEVA PHARMACEUTICALS,50111033401,ANTIBIOTICS-MISC. ANTIBIOTICS,CMDY10AB09,4213,1297446,06/10/15 11:43,14,EA,$0.40,$5.58
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72480,NORGESTIMATE/ETHINYL ESTRADIOL,AMERISOURCE CORP,10055596,ORTHO PHARMACEUTICALS,555901858,CONTRACEPTIVES,CMDY10HR03,4213,1297446,06/10/15 11:43,28,EA,$0.27,$7.62
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71101,IBUPROFEN 400MG TAB 500S,AMERISOURCE CORP,10027153,SCHEIN PHARMACEUTICALS,364076505,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1297446,06/10/15 11:43,60,EA,$0.04,$2.36
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74389,VENTOLIN HFA 90MCG INH 18GM - OPD ONLY,AMERISOURCE CORP,10000746,GLAXOSMITHKLINE,173068220,RESPIRATORY AGENTS-MISC,CMDY10RE01,4213,1297446,06/10/15 11:43,1,EA,$42.22,$42.22
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73028,ATORVASTATIN 80MG TAB,AMERISOURCE CORP,10106275,AMERISOURCE,63304083090,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1297446,06/10/15 11:43,30,EA,$0.11,$3.23
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72725,CETIRIZINE 10MG TAB,AMERISOURCE CORP,10050314,AMERISOURCE,378363701,ANTIHISTAMINES/DEC,CMDY10AH01,4213,1297446,06/10/15 11:43,30,EA,$0.06,$1.88
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72519,CITALOPRAM 20MG TAB 100S,AMERISOURCE CORP,10006820,AMERISOURCE,93474193,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1297446,06/10/15 11:43,30,EA,$0.03,$0.88
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72519,CITALOPRAM 20MG TAB 100S,AMERISOURCE CORP,10006820,AMERISOURCE,93474193,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1297446,06/10/15 11:43,30,EA,$0.03,$0.88
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71338,LORATADINE 10MG TAB,AMERISOURCE CORP,10003218,AMERISOURCE,67607030,ANTIHISTAMINES/DEC,CMDY10AH01,4213,1297446,06/10/15 11:43,30,EA,$0.05,$1.54
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72600,CALCIUM CARB 1250MG TAB,AMERISOURCE CORP,10019038,AMERISOURCE,54812025,GENERAL,CMDY10VI01,4213,1298349,06/11/15 13:27,30,EA,$0.02,$0.50
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72555,AMLODIPINE 10MG TAB OPD ONLY,AMERISOURCE CORP,10005634,PFIZER,59762154001,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1298349,06/11/15 13:27,30,EA,$0.02,$0.59
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72264,"VITAMIN D2 50,000 UNITS CAP",AMERISOURCE CORP,10005555,AMERISOURCE,50111099001,GENERAL,CMDY10VI01,4213,1298349,06/11/15 13:27,4,EA,$0.20,$0.82
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71053,HYDROCHLOROTHIAZIDE 25MG TAB,AMERISOURCE CORP,10056478,AMERISOURCE,172208360,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1298349,06/11/15 13:27,30,EA,$0.01,$0.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71687,OXYCODONE/ACETAMINOPHEN 5MG/325MG,AMERISOURCE CORP NARCOTICS,10025584,MALLINCKRODT,406051205,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1298349,06/11/15 13:27,180,EA,$0.14,$24.50
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71977,SERTRALINE 100MG TAB,AMERISOURCE CORP,10000005,AMERISOURCE,59762491001,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1298930,06/12/15 10:29,60,EA,$0.06,$3.67
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72513,MIRTAZAPINE 15MG TAB,AMERISOURCE CORP,10089286,ORGANON INC,378351593,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1298930,06/12/15 10:29,30,EA,$0.18,$5.35
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71338,LORATADINE 10MG TAB,AMERISOURCE CORP,10003218,AMERISOURCE,67607030,ANTIHISTAMINES/DEC,CMDY10AH01,4213,1299973,06/15/15 12:26,30,EA,$0.05,$1.54
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,10053987,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1299973,06/15/15 12:26,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71322,LISINOPRIL 5MG TAB BOTTLE,AMERISOURCE CORP,10133539,MERCK SHARPE DOHME,6001958,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1299973,06/15/15 12:26,30,EA,$0.02,$0.46
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71546,NA POLYSTERENE SULF 15 GM/60ML,AMERISOURCE CORP,10058070,AMERISOURCE,46287000660,ANTIDOTES,CMDY10AN01,4213,1296709,06/15/15 15:53,20,EA,$5.83,$116.68
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,10133541,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1300764,06/16/15 11:39,60,EA,$0.03,$1.51
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71989,SIMVASTATIN TAB 40MG 90S,AMERISOURCE CORP,10050614,MERCK SHARPE DOHME,16729000615,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1300764,06/16/15 11:39,30,EA,$0.04,$1.06
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72475,GABAPENTIN 600MG TAB,AMERISOURCE CORP,10124010,PARKE DAVIS,59762502301,ANTICONVULSANTS,CMDY10CN03,4213,1300764,06/16/15 11:39,135,EA,$0.16,$20.97
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72480,NORGESTIMATE/ETHINYL ESTRADIOL,AMERISOURCE CORP,10055596,ORTHO PHARMACEUTICALS,555901858,CONTRACEPTIVES,CMDY10HR03,4213,1300764,06/16/15 11:39,84,EA,$0.27,$22.87
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73635,VITAMIN D3 400IU TAB 100S,AMERISOURCE CORP,10049051,AMERISOURCE,54629001162,GENERAL,CMDY10VI01,4213,1300764,06/16/15 11:39,60,EA,$0.01,$0.68
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73635,VITAMIN D3 400IU TAB 100S,AMERISOURCE CORP,10049051,AMERISOURCE,54629001162,GENERAL,CMDY10VI01,4213,1300764,06/16/15 11:39,30,EA,$0.01,$0.34
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73533,MAGNESIUM CITRATE SOLN 10OZ,AMERISOURCE CORP,10053603,AMERISOURCE,8770140244,LAXATIVES/CATHARTICS,CMDY10GI04,4213,1300764,06/16/15 11:39,2,EA,$1.08,$2.17
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72833,GLIMEPIRIDE 2MG TABLET,AMERISOURCE CORP,10125217,AMERISOURCE,55111032101,DIABETIC AGENTS,CMDY10DA00,4213,1300764,06/16/15 11:39,30,EA,$0.14,$4.10
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72790,INSULIN GLARGINE 10 ML,AMERISOURCE CORP,10008267,AMERISOURCE,88222033,DIABETIC AGENTS,CMDY10DA00,4213,1300764,06/16/15 11:39,1,EA,$92.13,$92.13
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72600,CALCIUM CARB 1250MG TAB,AMERISOURCE CORP,10019038,AMERISOURCE,54812025,GENERAL,CMDY10VI01,4213,1300764,06/16/15 11:39,30,EA,$0.02,$0.50
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72600,CALCIUM CARB 1250MG TAB,AMERISOURCE CORP,10019038,AMERISOURCE,54812025,GENERAL,CMDY10VI01,4213,1300764,06/16/15 11:39,60,EA,$0.02,$0.99
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72047,SULFASALAZINE 500MG TAB,AMERISOURCE CORP,10045609,AMERISOURCE,52544079605,ANTIBIOTICS-SULFONAMIDES,CMDY10AB17,4213,1300764,06/16/15 11:39,180,EA,$0.17,$29.75
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72602,BISACODYL EC 5MG TAB 100S,AMERISOURCE CORP,10039230,MAJOR PHARMACEUTICALS,904792760,LAXATIVES/CATHARTICS,CMDY10GI04,4213,1300764,06/16/15 11:39,2,EA,$0.03,$0.06
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,10012215,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1300764,06/16/15 11:39,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,10012215,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1300764,06/16/15 11:39,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71322,LISINOPRIL 5MG TAB BOTTLE,AMERISOURCE CORP,10133539,MERCK SHARPE DOHME,6001958,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1300764,06/16/15 11:39,30,EA,$0.02,$0.46
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71101,IBUPROFEN 400MG TAB 500S,AMERISOURCE CORP,10027153,SCHEIN PHARMACEUTICALS,364076505,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1300764,06/16/15 11:39,30,EA,$0.04,$1.18
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71970,SENNA CONC STD 1000S,AMERISOURCE CORP,10028875,AMERISOURCE,51645085110,LAXATIVES/CATHARTICS,CMDY10GI04,4213,1300764,06/16/15 11:39,30,EA,$0.01,$0.30
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,10124948,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1300764,06/16/15 11:39,120,EA,$0.02,$2.15
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,10124948,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1300764,06/16/15 11:39,120,EA,$0.02,$2.15
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71137,INSULIN HUMAN NPH 100 UNITS/ML 10ML,AMERISOURCE CORP,10005807,AMERISOURCE,169183411,DIABETIC AGENTS,CMDY10DA00,4213,1300764,06/16/15 11:39,1,EA,$113.58,$113.58
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71053,HYDROCHLOROTHIAZIDE 25MG TAB,AMERISOURCE CORP,10056478,AMERISOURCE,172208360,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1300764,06/16/15 11:39,30,EA,$0.01,$0.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70859,FERROUS SULFATE 325MG TAB 100'S,AMERISOURCE CORP,10042086,AMERISOURCE,904759060,IRON SUPPLEMENTS,CMDY10VI02,4213,1300764,06/16/15 11:39,60,EA,$0.01,$0.50
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70730,DOCUSATE SODIUM 100MG CAP,AMERISOURCE CORP,10038342,AMERISOURCE,57896040110,LAXATIVES/CATHARTICS,CMDY10GI04,4213,1300764,06/16/15 11:39,60,EA,$0.02,$0.95
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70503,CLOTRIMAZOLE TOP CREAM  15GM,AMERISOURCE CORP,10045385,AMERISOURCE,904782236,ANTI-INFECTIVES,CMDY10TO02,4213,1300764,06/16/15 11:39,2,EA,$0.95,$1.90
